abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
,58e3019b7c459f24986d830c,889,By SHERYL GAY STOLBERG and ERIC LICHTBLAU,article,Justice Dept. to Re-examine Police Accords,"['Baltimore (Md)', 'Sessions, Jefferson B III', 'Justice Department', 'Police', 'Attorneys General', 'Chicago (Ill)', 'Police Brutality, Misconduct and Shootings', 'Local Government', 'Police Department (Baltimore, Md)', 'Police Department (Chicago, Ill)']",3,National,1,04-04-2017 02:14,education Life,"Attorney General Jeff Sessions has ordered a review of federal agreements with dozens of law enforcement agencies, including the Baltimore Police Department.",The New York Times,News,https://www.nytimes.com/2017/04/03/us/justice-department-jeff-sessions-baltimore-police.html
,58e31f947c459f24986d832e,1396,By ZACH SCHONBRUN,article,"This Year, Their Year","['Basketball (College)', 'National Collegiate Athletic Assn', 'University of North Carolina', 'Gonzaga University']",3,Sports,7,04-04-2017 04:22,College Basketball,"With a strong second-half defensive effort, North Carolina claimed the sixth national title in its program’s history a year after a heartbreaking loss.",The New York Times,News,https://www.nytimes.com/2017/04/04/sports/ncaabasketball/north-carolina-beats-gonzaga-ncaa-champions.html
,58e3310c7c459f24986d8344,1236,By MARGOT SANGER-KATZ,article,Latest Health Proposal Weakens Coverage for Pre-existing Conditions,"['Health Insurance and Managed Care', 'Patient Protection and Affordable Care Act (2010)', 'Republican Party', 'Meadows, Mark R (1959- )', 'House of Representatives']",3,Upshot,13,04-04-2017 05:37,Media,The proposal would effectively eliminate one of the Affordable Care Act’s most popular provisions.,The New York Times,News,https://www.nytimes.com/2017/04/04/upshot/freedom-caucus-health-care-pre-existing-conditions.html
,58e336e47c459f24986d834a,66,By KATHERINE SCHULTEN,article,Losing Things,[],3,Learning,0,04-04-2017 06:02,Television,Do you lose things often? How do you find them again? When have you recently lost an item that caused you a great deal of trouble to find or replace?,The New York Times,News,https://www.nytimes.com/2017/04/04/learning/losing-things.html
,58e349707c459f24986d8363,827,By DAVID BROOKS,article,Let’s Go for a Win on Opioids,"['Pain-Relieving Drugs', 'Drug Abuse and Traffic', 'Drugs (Pharmaceuticals)', 'Heroin', 'Trump, Donald J']",3,OpEd,27,04-04-2017 07:21,Television,This is the moment for a war on a problem that is getting worse.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/04/opinion/lets-go-for-a-win-on-opioids.html
,58e349707c459f24986d8366,866,By RANDOLPH BRACY,article,Florida’s Vengeful Governor,"['Capital Punishment', 'Blacks', 'Ayala, Aramis D', 'Clayton, Debra (Orlando, Fla, Police Officer)', 'Loyd, Markeith', 'Scott, Richard L', 'Florida']",3,OpEd,27,04-04-2017 07:21,College Basketball,Rick Scott is punishing a prosecutor who took a stand against the death penalty.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/04/opinion/floridas-vengeful-governor.html
,58e349707c459f24986d8365,806,By DAVID LEONHARDT,article,How to End the Politicization of the Courts,"['Federal Courts (US)', 'Republican Party', 'Filibusters and Debate Curbs', 'Courts and the Judiciary', 'Garland, Merrick B', 'Gorsuch, Neil M', 'Democratic Party', 'Supreme Court (US)']",3,OpEd,26,04-04-2017 07:21,College Basketball,Hint: Voting to confirm Neil Gorsuch won’t do it.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/04/opinion/how-to-end-the-politicization-of-the-courts.html
,58e349707c459f24986d8364,1358,By DAVID J. GARROW,article,When Dr. King Came Out Against Vietnam,"['Vietnam War', 'King, Martin Luther Jr', 'Civil Rights Movement (1954-68)', 'Speeches and Statements', 'Riverside Church', 'Vietnam', 'Johnson, Lyndon Baines']",3,OpEd,27,04-04-2017 07:21,Politics,"Fifty years ago, he delivered the most politically charged speech of his life. He was ahead of his time.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/04/opinion/when-martin-luther-king-came-out-against-vietnam.html
Eric Gyamfi&#8217;s project &#8220;Just Like Us&#8221; is an antidote to prescribed narratives for the L.G.B.T. community in his native Ghana.,58e354247c459f24986d8387,710,By JAKE NAUGHTON,blogpost,Unknown,"['Discrimination', 'Photography', 'Ghana', 'Gyamfi, Eric']",3,Unknown,0,04-04-2017 08:00,education Life,Eric Gyamfi&#8217;s project &#8220;Just Like Us&#8221; is an antidote to prescribed narratives for the L.G.B.T. community in his native Ghana.,The New York Times,Blog,https://lens.blogs.nytimes.com/2017/04/04/photos-celebrate-ghana-lgbt-community/
,58e3591d7c459f24986d8391,1195,By OWEN JONES,article,Britain’s trains don’t run on time. Blame capitalism.,"['Organized Labor', 'Delays (Transportation)', 'Privatization', 'Railroads', 'Commuting', 'Nationalization of Industry', 'Conservative Party (Great Britain)', 'Major, John', 'Blair, Tony', 'Great Britain', 'London (England)']",3,OpEd,0,04-04-2017 08:28,Media,"The government won’t recognize it, but railway privatization has been a costly fiasco.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/04/opinion/why-britains-trains-dont-run-on-time-capitalism.html
,58e359927c459f24986d8392,305,By CAROLINE CROSSON GILPIN,article,Questions for: ‘No License Plates Here: Using Art to Transcend Prison Walls’,[],3,Learning,0,04-04-2017 08:30,College Basketball,"How do the arts help prison inmates while serving time, and when they are released?",The New York Times,News,https://www.nytimes.com/2017/04/04/learning/questions-for-no-license-plates-here-using-art-to-transcend-prison-walls.html
,58e3609a7c459f24986d83a6,1551,By JENNA WORTHAM,article,Unknown,"['Cyberharassment', 'Computers and the Internet', 'Computer Security', 'Sexual Harassment']",3,Magazine,18,04-04-2017 09:00,education Life,The answer might stretch back to the founding principles of the web.,The New York Times,News,https://www.nytimes.com/2017/04/04/magazine/why-cant-silicon-valley-fix-online-harassment.html
,58e360977c459f24986d83a2,379,By NITSUH ABEBE,article,Unknown,"['Mount Eerie (Music Group)', 'Elverum, Phil', 'A Crow Looked at Me (Album)', 'Death and Dying']",3,Magazine,17,04-04-2017 09:00,Media,Is there any meaning to be found in a loved one’s death?,The New York Times,News,https://www.nytimes.com/2017/04/04/magazine/new-sentences-from-forest-fire-by-mount-eerie.html
,58e360997c459f24986d83a5,1493,By CARINA CHOCANO,article,Dry Spell,"['English Language', 'Slang', 'Nunes, Devin G', 'Trump, Donald J', 'United States Politics and Government']",3,Magazine,15,04-04-2017 09:00,Unknown,"After years of mocking one another’s neediness and embarrassing overeagerness, we’ve started to see it in our politicians too.",The New York Times,News,https://www.nytimes.com/2017/04/04/magazine/its-easy-to-be-called-thirsty-on-social-media-what-about-on-capitol-hill.html
,58e360997c459f24986d83a3,635,By CAROLINE CROSSON GILPIN,article,"Are There Subjects That Should Be Off-Limits to Artists, or to Certain Artists in Particular?",[],3,Learning,0,04-04-2017 09:00,Unknown,"Does an artist’s race, ethnicity, religion or gender matter when creating art about a subject not about his or her own type?",The New York Times,Letter,https://www.nytimes.com/2017/04/04/learning/subjects-off-limit-artists-dana-schutz-henry-taylor.html
,58e3609b7c459f24986d83a9,7255,By JONATHAN MAHLER,article,‘That Is Great Television’,"['CNN', 'The Apprentice (TV Program)', 'Trump, Donald J', 'Zucker, Jeff', 'NBCUniversal', 'Tapper, Jake', 'United States Politics and Government']",3,Magazine,40,04-04-2017 09:00,Unknown,Inside the strange symbiosis between Jeff Zucker and the president he helped create.,The New York Times,News,https://www.nytimes.com/2017/04/04/magazine/cnn-had-a-problem-donald-trump-solved-it.html
,58e360b47c459f24986d83af,2642,By LAURA PAPPANO,article,Thinking In Code,"['Computers and the Internet', 'Colleges and Universities', 'Children and Childhood']",3,EdLife,18,04-04-2017 09:00,Education Life,"Computational thinking — approaching problems the way a programmer would — is captivating educators, from kindergarten teachers to college professors.",The New York Times,News,https://www.nytimes.com/2017/04/04/education/edlife/teaching-students-computer-code.html
,58e367b27c459f24986d83c2,941,By JUSTIN WOLFERS,article,How Gorsuch’s Influence Could Be Greater Than His Vote,"['Supreme Court (US)', 'Gorsuch, Neil M', 'Courts and the Judiciary', 'Decisions and Verdicts']",3,Upshot,12,04-04-2017 09:30,Unknown,"A study finds the presence of a liberal or conservative justice can move the entire court left or right, and not only with their own vote.",The New York Times,News,https://www.nytimes.com/2017/04/04/upshot/how-gorsuchs-influence-could-be-bigger-than-his-single-vote.html
,58e36e6b7c459f24986d83d5,1148,By JONATHAN WOLFE,article,New York Today: How to Ease a Hangover,[],3,Metro,0,04-04-2017 09:59,Unknown,"Tuesday: Remedies for the morning after, deplorable weather, and blossoming cherry trees.",The New York Times,briefing,https://www.nytimes.com/2017/04/04/nyregion/new-york-today-how-to-ease-a-hangover.html
,58e372a57c459f24986d83e1,861,By ROGER COHEN,article,Trump’s gifts to China,"['International Trade and World Market', 'Lee Hsien Loong', 'Xi Jinping', 'Trump, Donald J']",3,OpEd,0,04-04-2017 10:17,Unknown,The Trump foreign policy: Shout loud and carry a little stick.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/04/opinion/trumps-gifts-to-china.html
,58e383df7c459f24986d840a,1328,By EMMA G. FITZSIMMONS,article,"At Penn Station, Rail Mishap Spurs Large and Lasting Headache","['New Jersey Transit', 'Long Island Rail Road Co', 'Delays (Transportation)', 'Railroad Accidents and Safety', 'Commuting']",3,Metro,1,04-04-2017 11:30,Unknown,Commuters who take New Jersey Transit and Long Island Rail Road can expect major delays to continue through Thursday.,The New York Times,News,https://www.nytimes.com/2017/04/04/nyregion/messy-commute-for-nj-transit-and-lirr-riders-a-day-after-derailment.html
,58e38e277c459f24986d842a,1611,By ANNE BARNARD and MICHAEL R. GORDON,article,Chemical Attack on Syrians Ignites World’s Outrage,"['Syria', 'Biological and Chemical Warfare', 'Assad, Bashar al-', 'Idlib (Syria)', 'Civilian Casualties']",3,Foreign,1,04-04-2017 12:14,Middle East,"Dozens of people including children were killed in the assault, one of the worst atrocities in the Syria conflict since President Trump took office.",The New York Times,News,https://www.nytimes.com/2017/04/04/world/middleeast/syria-gas-attack.html
,58e398e47c459f24986d844b,1058,By MICHAEL GREENSTONE,article,Unknown,"['Greenhouse Gas Emissions', 'Global Warming', 'Insurance', 'Carbon Dioxide']",3,Upshot,0,04-04-2017 13:00,Unknown,How we calculate the social cost of carbon can protect us against disruptive climate change.,The New York Times,News,https://www.nytimes.com/2017/04/04/upshot/what-financial-markets-can-teach-us-about-managing-climate-risks.html
"President Wilson asked Congress to formally accept a state of war with Germany, in April 1917.",58e3b7167c459f24986d84ab,185,By INTERNATIONAL HERALD TRIBUNE,blogpost,Unknown,"['World War I (1914-18)', 'Wilson, Woodrow']",0,Foreign,0,04-04-2017 15:07,Unknown,"President Wilson asked Congress to formally accept a state of war with Germany, in April 1917.",The New York Times,Blog,https://iht-retrospective.blogs.nytimes.com/2017/04/04/1917-america-is-at-war-with-germany/
,58e3c4f77c459f24986d84dd,1191,By PETE WELLS,article,Adventure Is Still on Babbo’s Menu,"['Restaurants', 'Babbo (Manhattan, NY, Restaurant)', 'Batali, Mario', 'Bastianich, Joseph', 'Greenwich Village (Manhattan, NY)']",3,Dining,5,04-04-2017 16:08,Unknown,Mario Batali’s Greenwich Village perennial has kept its robust style but lost a bit of the old finesse.,The New York Times,Review,https://www.nytimes.com/2017/04/04/dining/babbo-review-pete-wells.html
,58e3cc227c459f24986d84f9,934,By NANCY STEARNS BERCAW,article,Swimming in the Fast Lane,"['Swimming', 'Age, Chronological']",3,Well,0,04-04-2017 16:38,Move,I was a long way from the teenage athlete who dominated the pool back in the ‘80s. How long would it take until I got her back?,The New York Times,News,https://www.nytimes.com/2017/04/04/well/move/swimming-in-the-fast-lane.html
,58e3da4f7c459f24986d8523,210,By UNKNOWN,article,A National Civics Exam,"['Democracy (Theory and Philosophy)', 'Perloff, Richard M']",0,Letters,22,04-04-2017 17:39,Unknown,Prof. Richard Perloff says “American democracy is imperiled” and we need to revitalize civics education.,The New York Times,Letter,https://www.nytimes.com/2017/04/04/opinion/a-national-civics-exam.html
,58e3e87e7c459f24986d8554,1065,By PETER BAKER,article,Obama Adviser Is Back in the Political Cross Hairs,"['United States Politics and Government', 'Rice, Susan E', 'Trump, Donald J']",3,National,11,04-04-2017 18:39,Politics,Ms. Rice denied wrongdoing after reports that she sought to learn the identities of associates of President Trump swept up in the electronic monitoring of foreigners.,The New York Times,News,https://www.nytimes.com/2017/04/04/us/politics/susan-rice-obama-trump-leak.html
,58e3ed457c459f24986d8568,1715,By CHRISTINE MUHLKE,article,The Hippies Have Won,"['Cooking and Cookbooks', 'Hippies', 'Restaurants', 'Vegetarianism', 'Katz, Sandor Ellix', 'Bacon, Amanda Chantal', 'Madison, Deborah']",3,Dining,1,04-04-2017 18:59,Unknown,"Products and ideas surrounding eating, health and wellness that seem like a 1970s flashback (think turmeric and açai bowls) have gone mainstream.",The New York Times,News,https://www.nytimes.com/2017/04/04/dining/health-food-hippies-restaurants-vegetarian.html
,58e3ed467c459f24986d8569,861,By REBECCA SABKY,article,Check This Box if You’re a Good Person,"['Admissions Standards', 'Colleges and Universities', 'Education (K-12)', 'SAT (College Admission Test)']",3,OpEd,0,04-04-2017 19:00,Unknown,"On college applications, every so often, the kindness of a student can’t help shining through.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/04/opinion/check-this-box-if-youre-a-good-person.html
